2565	Cooley	Ken	45	Gv0uyUPdJmA	756	772	Vision Service Plan, the biggest provider of vision plans in our country is headquartered in my district just a short distance away. So I've been working very close with them, and I have John Valencia Here to testify on behalf of VSP.
2566	Atkins	Toni	110	ymi21hh5WVg	512	535	Because it happened, because there is a price, so you're right, right? But there is a process that, at times, you are required to liquidate an estate. It's trust and estates law as it relates to, maybe we'd have to add in some language about forcing an heir to decide to take one of these items or something.
2567	Liu	Carol	63	tIl0bzr-tVs	151	165	Which can increase educational outcomes and is protective factor against other social and emotional harms. The bill does not provide additional transportation for youth wishing, wishing to stay in their school of origin, and thus is a low cost solution.
2568	McGuire	Mike	93	MOa6yahtOBc	275	298	Absolutely and I think that what the data has shown is that those individual physicians that are involved within the foster care system in the state, we do see a higher number of incentives. Extra curricular, financial or otherwise, right? That are being distributed. So I hear you, and I appreciate that.
2569	Levine	Marc	8	0Mh9_vffhyY	24	33	When I asked Speaker Atkins to create this committee, my hope was that it would serve as an opportunity to have a public dialogue about two important sectors in California's robust economy.
2570	Baker	Catharine	74	Gf9OHu0urRM	326	343	Okay. And like Senate Roth, I went to law school because numbers weren't my big thing. But I have been able to crunch some of the numbers that you've just provided and are available, and from what I can tell from 2008 to 2013 there's been 182% cumulative increase in nonresident students.
2571	Hueso	Ben	48	sCQOMUPHoy8	69	86	If any of you can remember paying $2 for gasoline that was really the last time we convened here in the senate to talk about such a subject. Today, we saw gas prices decline and then spike up yet again.
2572	Gallagher	James	108	95pquWUVfBw	513	521	The nice staff will help you with insurance or aid from the state if you need it.  They will fill out all the paperwork for you.  They will find a doctor for you.
2573	Jackson	Hannah-Beth	100	QkQlxH8U7IE	1342	1365	And you realize the irony is they could go ahead and burn the flag and that would be okay. But their decision, the First Amendment can be a very interesting issue, which is why I was hoping we might hear from the ACLU. And I totally respect what you're trying to do. It's this First Amendment has created a very fascinating challenge to us all.
2574	Bonilla	Susan	3	mCVaWE-xXHw	1622	1639	perhaps the owner didn't speak English, and we needed to make sure that we were having really clear communication around the inspections. Also, requires the board to establish a health and safety advisory committee, to provide recommendations. Requires the board, I already mentioned this,
2575	Patterson	Jim	119	9-tqw489jZ4	3	39	Thank Mr. Chairman and members. I do rise in support as Vice Chair of the Utility and Commerce Committee and congratulate my colleague for the bill. Couple of key points here. One is that the intention here is to analyze, amongst a lot of other factors, the economic aspects of this policy. )ur rate payers deserve a grid that is stable and a grid that is affordable. There's been talk here on
2576	Bates	Pat	58	iJn9H0iEehM	331	353	Any other questions from board members other than myself? I have a quick question for Assemblymember Perea. I understand that the Department of Industrial Relations has asked you to narrow the bill. And that you do intend to take some amendments as it goes to education. That would exempt the specific labor managed apprenticeship programs.
2577	Hueso	Ben	48	Pf4MoAduOhU	568	598	Our next speaker, last but not least, Jose Blanco. Jose is a partner at the Central Valley Fund. He has also served as a Regional Vice President Chief Investment Officer at AIG Investment Corporation. In that role, he was responsible for making direct investments with the company's portfolio assets in Europe. Welcome Don Jose, and you have 10 minutes for your presentation.
2578	Mitchell	Holly	64	nJXs6pD2ors	1124	1140	Secondly, I'd also like to make a quick correction. The bill was amended in policy committee to remove the requirement that students receive an eye exam every other year. It now requires examination either prior to enrollment and limit check-ups to occur twice before the eighth grade.
2579	Hill	Jerry	66	k4GcCA0Jbo4	741	751	The bill also requires users of license plate readers to adopt a privacy and use policy to record, to keep a record of when data is accessed and to protect the data with reasonable security safeguards.
2580	Bonta	Rob	85	7CixOREAkbE	1265	1281	Additional questions or comments from members? Mr. Chair, I just want to thank you for your leadership on this issue, this is an absolutely critical consumer protection goal that you've set forth. Do we have a motion, and a second.
2581	Nielsen	Jim	68	BdgXqTHNkdY	1047	1069	Twenty years he worked there and I got to listen to Peter many times appearing before the Senate.  After that he worked in the state treasures office as assistant treasurer. Then he was Executive Director of the Debt Investment Advisory Commission as a part of the treasures office.
2582	Dodd	Bill	71	gKbbsG2YN94	1163	1186	District attorneys have little incentive to prosecute do to limited resources and lack of expertise. Though the secretary of food and agriculture can choose to levy penalties on her own, this is infrequent, meaning communities are often without recourse.
2583	Nielsen	Jim	68	BdgXqTHNkdY	1069	1088	In 1999, the Assembly was lucky enough to get him to come over and head the Republican fiscal staff. Over those years, he made his mark on government and on the budget. Very few could ever claim to have the knowledge of the intricacies, the interrelationships, and the importance of the California State Budget.
2584	Melendez	Melissa	41	_3f-5R48ZaU	1533	1553	But it's amazing when you sit down and just talk openly and candidly and truthfully about your needs and wants, how much you can get accomplished. I just think we're there now, I think it's a little less talk, right? Let's get something in. So I appreciate your comments and that's all I have, Mr. Chairman, thank you.
2585	Perea	Henry	33	ZI4xP65SSCE	452	473	The development of the formulary would involve a stakeholder advisory committee and would take effect no later than January 1, 2017. Establishing a formulary is not a new concept. It has been adopted in other states' work comp systems, and is widely used in group health, MediCal, Medicare and other federal healthcare programs.
2586	Bonilla	Susan	3	ik8_Xx3XS1w	715	726	To try to make this program even better than what it has been. And I think bottom line it is an issue of consistency and quality across the entire state.
2587	Weber	Shirley	44	gf6xiaI75uY	1432	1451	someone who could help in difficult times as we've seen in the last three or four years. So, it's a good concept. I think no one believes that there should be fraud. Those kinds of things that are there and even with the issue, I'm not if there's that much fraud in charter schools. Maybe there is. I've not seen that much before.
2588	Hall	Isadore	1	Gcdptg51L2I	226	244	Members, California is to home to the largest population of immigrants in the United States of America whose contributions to help to drive the state to be the most economically successful and prosperous nation.
2589	Thurmond	Tony	4	Pt85ouWZSag	1091	1109	Very good. Ms. Cantwell talked about the work that the department is doing to expedite these recommendations, and I believe that. So, I will just say that this is of high interest of this committee, and we would like to have an information come forward shortly, keep us up to date.
2590	Hueso	Ben	48	UK_Tt44TN2Q	86	109	Treating chromium 6, removing it from the water has never been done in the state's history. It's always been an element that we've just accepted as a part of our water and it has been shown in large quanitities to have detrimental health effects on the people in the population.
2591	Cooley	Ken	45	1NZUtvyVKUY	1310	1322	So I just wanna throw that out there. At this point, I have Mr. Sheehee also, representing the California Police Chief Association, but I would turn to Mr. Cromartie for the League of Cities. Subject to your guidance, Madam Chair.
2592	Hernandez	Ed	103	nMgNQIdoyHs	686	709	Tobacco remains the leading cause of preventable death and  kills 480,000 individuals in the United States, 34,000 in California. Tobacco use kills more individuals per year than alcohol, murder, illegal drugs, AIDS, and motor vehicle accidents, according to the CDC. Additionally, it is estimated that 90% of lifetime users start before the age of 21.
2593	Hill	Jerry	66	V40hlwpKzww	484	502	Sure, I have a question on the, you mentioned in, this is more for clarification I guess, for members to, my understanding is that your comment call, provide care until you reach the point where it's beyond your ability to provide that care.
2594	Gipson	Mike	28	cmFW6p4IGdA	9	26	 Thank you very much, mister. I don't have a particular question for the presenter but, I want to go back to the AG's office. When I was a City Council member, we had at least one particular, I guess shut down.
2595	Hertzberg	Robert	99	WnmFSvHbO0k	1349	1368	And not engage in the complexities like we had to do in the old days of please send in your ballot, and you'll send a thank you note, and you track them. But, really a way when people for 30 days have an opportunity to vote. And I think, in addition to try to increasing the turnout, I think it will give greater advantage to people without resources in these
2596	De Leon	Kevin	102	N5YEVBe8-2M	509	532	As we, obviously as we know this is a non-ideological, non-partisan issue.  This is an issue to ensure that irrespective of where you live, on what zip code, that you can live in a manner that you feel with good consciousness that your children are in an environment that is safe, that senior citizens are not breathing harmful pollutants, toxins into their lungs.
2597	Monning	Bill	25	V8GPRDBjfho	0	10	And then I think, would it be fair to say that our goal would be to move those for whom we're expending less to move them up as opposed to move those who are receiving more down?
2598	Jones-Sawyer	Reginald	87	7bdBeI04iMY	382	401	to frequency or purpose of these stops. AB 953 is a simple step in the right direction it will not only helped to define racial profiling but for the first-time require Police Department's report on a demographics and reasons for each stop.
2599	Stone	Jeff	26	LrUb6Z3dcdU	1387	1398	I'll guarantee you that that number's going to go up because I think a lot of these people really do want to go out and work but not at the expense of having the fear that they are not going to have their monthly stipend to eat and live. So.
2600	Chavez	Rocky	83	q7AsDi_3G1o	1	15	Any in opposition? Seeing none, going to the dais, any questions from the members? I've got a movement, and I think, Tony, do you second? Got a second. Would you like to close, sir?
2601	Mitchell	Holly	64	gWhhKfvsU08	334	354	Thank you very much for your remarks, Senator Leno. I couldn't agree with you more. I think before we even get into the Prop 98 versus not question, I have to comment on the remarks from finance, which are in fact, consistent with the remarks I've heard from finance since I joined the legislature five years ago.
2602	Liu	Carol	63	nqU0Ufhmqoo	2122	2145	Oh. Okay. Well, Senator McGuire, I really appreciate the work that you have done in this area and I appreciate you taking all the streamlining of the amendments and hopefully, we've covered everything that you're concerned about and we, too, are in support of the bill. So, everybody's a happy camper. Let's call the roll.
2603	Pavley	Fran	104	b4USpkALPiM	445	474	One final comment and then I'll let my two witnesses speak, and I appreciate their attendance. When I carried the Clean Car Law back in 2002, that was really controversial. I mean, remember the Mercury Vaccine bill? You could quadruple whatever that was going on. SUV motorcades parading around the capital, commercials, advertisements, death threat, you name it.
2604	Bonta	Rob	85	HBOX_ihiZFg	254	265	Thank you. Seeing no more for the members of the public coming forward to make public comment. Want to open it up to members of the committee for any closing remarks. Assemblymember Bonilla?
2605	Gomez	Jimmy	80	xuTeMXcZRA0	421	445	But, I do agree that there's a potential to solve this issue and to kind of come to an agreement. We're not saying that it's going to be completely - we're not saying that there's no light at the end of the tunnel, but the processes that it does go on suspense because it does have ongoing cost.
2606	Weber	Shirley	44	0KEfgNXXt_I	608	628	and all the folks who felt they were winners and losers every time we drew a boundary. If all of those people came to Sacramento, and my Legislator wrote a law about everybody, them putting people in places with no regards for my budget, my school sizes, my enrollment issues, I'd feel as a School Board Member, "Why am I here?"
2607	Stone	Jeff	26	npLG8Ena6eQ	678	695	Can you imagine the experience of family witnessing the suffering of that patient. His death painless? Well, we don't know the answer to that because nobody's ever been able to come back and tell us. The problem in determining whether a person suffers with any deadly drug that has killed them is that, again, they can't tell us.
2608	Stone	Mark	20	TPSat3Z_tD4	1208	1221	So, the motion is do pass as amended to housing community-development I'll take that as a motion, is there a second? There is a second. Thank you, comments? Ms, Lopez you may close
2609	Hueso	Ben	48	j_YjnTPR-gU	2284	2300	Cause we have those in print, and the authors promise to work with the committee, and to work with Senator McGuire on establishing the effective date, 17 or 18. That's okay, we'll call the vote. Madam Clerk?
2610	Bonta	Rob	85	ok4qN3L6USs	661	678	Where student need is the highest, schools would also begin to offer breakfast free of charge to all students. To protect local decision making and provide local control, AB 1240 empowers schools and school districts to choose the best method of serving breakfast after the bell on their campuses.
2611	Williams	Das	12	ch3qK2_FbyA	1489	1520	all the service areas to make progress. Frankly, if you included a hydro, one utility would have to do no more, while the other ones would have to do much more. And so, that's sort of the question of whether you would want to make the headway that unequal from the perspective of making all the other utilities except for one do more work and that one utility do none.
2612	Williams	Das	12	ch3qK2_FbyA	1470	1489	Well, as, you know, I was not here and neither you when that the original statute was passed. So, there are various arguments about whether to procure and include it or not. At the very end is, it has not been included yet, partially because we want
2613	Irwin	Jacqui	16	RjCFlLoNauk	136	161	My district is also home to a top marksman, National Guard Staff Sargeant Leif Devomark. Earlier this month, four infantrymen from the California National Guard proved themselves as the army's elite marksmen, when they brought home the top prize is the US Army's Small Arms Championship this weekend. Though, we're very excited to announce that from Ventura County.
2614	De Leon	Kevin	102	GC6hApRO4Yg	1786	1808	I don't have the agreement in front of me right now so I can't answer that question, but I do know that there has been a resolution that was moved by Senator Ricardo Lara on the issue of human rights violations in Mexico.
2615	Hill	Jerry	66	XrOqCob7jCo	1272	1285	Since the majority of healthcare providers are using electronic medical records, the communication will be as easy as a click of a button. Recent amendments have removed the opposition of several groups including Walgreens, CVS pharmacists and retailers.
2616	Mitchell	Holly	64	F-LiWOGboCo	574	597	We know we have the resources. We know the policies that it will take to do it. So as the age old adage is, either go big or go home. It's the intention and work of this select committee to engage the general public and legislators in this conversation so that we're clear about what our path should be to reduce poverty and end deep poverty.
2617	Jackson	Hannah-Beth	100	2D0v6cuDbfE	1550	1568	It's a legitimate effort to give people who otherwise won't have access, access to what you and I have and so I thank you for bringing this bill because what it's going to do is it's gonna let small business and not the big guys, they know exactly what's happening,
2618	Hernandez	Roger	37	NNzDQCiG5UU	2140	2155	Thank you, Mr. Speaker. As chair of the Assembly Committee of Labor and Employment, I too rise in adjournment in memory Bob Morals. As director of teamsters solid waste division, Bob was instrumental in improving the lives of thousands of workers in the solid waste industry, both through legislative efforts and the bargaining end at the bargaining table,
2619	Medina	Jose	81	8ZmrJUXXU4k	629	650	So thank you to the author for that. But, I hear two things. I hear the bill saying, and it's in the text in the bill. That there are employees doing the job that UC employees are doing.
2620	Jackson	Hannah-Beth	100	2D0v6cuDbfE	1568	1578	it's gonna let the small business know that they're in violation and that they need to get this kind of assistance to correct that so that people comply with the ADA.
2621	Wood	Jim	72	FR-GoqeWDgw	1197	1206	No, I'm just gonna say I wanna have, we need about five minutes, and I know you've got a lot of information here. We'll make sure all this is up on superb access. But I apologize, we're sorry. Thank you.
2622	Williams	Das	12	9zx01qulT20	296	316	And, because of the sometimes case where their attorney has to be a county employee, and may not have the exact same interests as the county at a given moment. With me today is the sponsor of the bill, Board Chairman of the Ventura County retirement system.
2623	Williams	Das	12	gRicLj3q_0M	92	126	So I just think it is a practical decision to allow the utilities to go after the below code savings, since at this point, that's the majority of the energy efficiency savings that's out there. And the cheapest to get for the right pair. Existing data shows that savings potential for bringing a building to current code standards are higher, because we've already gone after the above code, than potential savings from above code only programs.
2624	Pan	Richard	96	mTcFXIImlIA	496	509	And, these findings, they're also supported by the World Health Organization, the European Union, Centers for Disease Control, the American Medical Association, and other leading medical, scientific, and public health organizations in the Unites States and across the world.
2625	Quirk	Bill	23	jKVkIx_af_k	85	98	Remember, if we want to reduce petroleum by 50%, we need things that are less than 50% in terms of the generation, and that's the point of calling these particular items out.
2626	Olsen	Kristin	15	jj5fwuuTvrg	474	484	would no longer be illegal in California, and then various cities and counties could go in as they deem appropriate if they deem appropriate, and put additional requirements on their use in their local communities
2627	Hernandez	Ed	103	wHx-nZg7Thw	14	34	Yes, I do. Thank you again, Madam Chair, Members. I'm here to present SB 425 relating to career technical education. You know this issue was brought to me in a district by the East San Gabriel Valley ROP, but impacts career technical programs throughout the entire State of California.
2628	De Leon	Kevin	102	aItBzVMycEU	1806	1837	In fact if you notice in the details of the analysis, whether it's Republican or Democrat, the I-owe-you's that being Pacific Gas and Electric, Southern California Edison, as well San Diego Gas and Electric, are not in opposition to 350. They have taken a neutral position, in fact I'm not a position to share the information. They will share it on their own, but in fact, a few of the I-owe-you's are well underway to reaching the 33%, not at 2020.
2629	Galgiani	Cathleen	95	2D0v6cuDbfE	1443	1458	I'd like to thank the author and I'm pleased to be a coauthor with you on this. I think it'll go a long way to really actually changing the problem because what we've seen in my area for a number of years now is that businesses are hit up not just the business itself but the property owners.
2630	Roth	Richard	106	cRT-vVNBfAE	1347	1356	Well, I assume they're not being carried on our wall of debt. But, do you know whether or not the monies are being carried on the books of the counties involved, for example?
2631	Jones-Sawyer	Reginald	87	KLz991S1PxQ	733	742	So my question is, you think something like that would be helpful? Because all the programs in the world you can have. But if you don't have the will to do it, it will be very problematic.
2632	Monning	Bill	25	I17DTXkdVm0	1739	1765	48% of foster youths are given antidepressants that have an FDA black box warning for use by children. We the State of California assume the role of the parent for foster youth. It is the job of the legislature to address the problem for a voice that does not often get heard. SB 253 seeks to address this issue, respectfully asks for your aye vote at the appropriate time.
2633	Lara	Ricardo	107	u9WQRBoV7yg	2193	2212	Members, also let's welcome former Assembly Member from the city by the bay, Fiona Ma who's in the back of the chamber. Let's give her a nice round of applause and welcome her to the state senate. Senator Block.
2634	Jackson	Hannah-Beth	100	UpjsW9YiW28	2046	2066	Okay, so I just wanna make sure we're all on the same page here, with this. Anyone else in opposition? So, my understanding is that this bill with the amendments will require there be training, maintenance and accountability. Am I wrong in that?
2635	Jones-Sawyer	Reginald	87	HccZsvAseDo	1259	1265	Thank you, Mr speaker. On behalf of the California Legislative Black Caucus we, stand in strong support with our API brothers and sisters of ACR 19. Many CLBC members have had the pleasure of participating in many Asian-American and Pacific Islander cultural events.
2636	O'Donnell	Patrick	113	0KEfgNXXt_I	808	839	Thank you. Question: is Miss Honig here? I believe from Fullerton? The Board President who came up and spoke? Could you come forward, please? It's just a quick question. Would you be willing to meet with these folks to discuss the issue?
2637	Beall	Jim	92	8m8Es5iF3dE	1704	1721	That's not land use that's a business, that's different than, business license is different than land use. It, it's acknowledgement that your conducting a business in a community and that you are gonna follow, abide by the laws related to conducting business in that community.
2638	Mullin	Kevin	31	kmplgTQ8GXM	1553	1570	All members vote who desire to vote, all members vote who desire to vote. All members vote who desire to vote, clerk will close the roll tally the vote. Ayes 46, Nos 25 measure passes, file items 168 through 170 pass and retain.
2639	Hueso	Ben	48	r2CpJ7yeI28	1543	1578	Thank you. I mean, this bill is complete. I don't think it has received a consensus in the public, and I don't think any bill ever does that, but we've had a chance to weigh in and give some suggestions that we believe can strengthen the bill. This bill still has to advance forward to environmental quality Committee and appropriations and the Senate Floor, and at any time in the process, I as a Chair reserve the right to bring this bill back to address any changes that can be brought up in that process.
2640	Maienschein	Brian	84	OqtPmd4MeNE	1841	1859	Thank you very much Mr. Chairman. Mr. Nazarian I want to thank you for bringing this bill. I, I do intend to support it today, but I did, I, my understanding is your office has been working closely with the opponents on a number of these amendments, and, and, just would you know, give you an opportunity to, to comment that, I,
2641	Nguyen	Janet	65	gDPCmEU7pmg	817	844	I have two more questions. One is, if I recall correctly, RDA in the past always had to be a deficit to be able to exist. So that's why this city, they always owe city money. One other thing when I found out about that, I said, that doesn't help a city if you don't start paying back the city the money, right? Into the general fund.
2642	Roth	Richard	106	tTnQ_O5DRYE	1115	1129	And is the point that anything above the 130, 032 dollars at the bottom in red, is subject to scrutiny? Which would include several agencies, including the controller's office.
2643	Block	Marty	59	qOa-rMs90gw	481	494	 Yeah. Thank you, Senator Allen. It is sometimes hard to take votes that are contrary to what we may support in the long term, just to get a better short term discussion of the items.
2644	Jones	Brian	42	7UN1Ta_jlck	458	479	he's been asleep since lunch time. And just based on his recommendation of being thoughtful, and based on the questions on the floor today that I don't think he's accurately answered, I would recommend that we all be thoughtful and think about this bill some more and send it back to Committee so that we can think on it some more. Thank you.
2645	Nguyen	Janet	65	XBK8TgfRp6Y	572	595	You get to use these shampoo and some of the common goods in the store, but you pay a monthly rent for that place, $500 or $1,000, usually, on average. In the nail salon, the problem you have is this. Some of them consider themselves as a 1099, and they get paid 1099, then they want to be 1099,
2646	Nguyen	Janet	65	XBK8TgfRp6Y	595	617	because most of their money comes from, at the end of the day, is after hours or the weekend. It's not during the weekdays because most of us ladies do work, and so we're not going there getting our nails done at this hour, right. It's usually after hours or on the weekend. And so what happened, though, is that they don't pay a rent for that one station.
2647	Thurmond	Tony	4	MO4QFekCxFk	803	820	I thank you I wanna thank you all for, for bringing this in my community. 50% of the kids in the city where I live are considered obese. 50% of the kids of color, I live in Richmond, 50% of the kids who live in Berkeley. 50% of the kids of color in Berkeley are considered obese.
2648	Gomez	Jimmy	80	u7ADTTDLP7s	176	195	The current wage replacement rate is just too low for anybody to take the time off. Because if they're already living paycheck to paycheck on 100% of their salary, what makes us think that they're actually going to take the time off and live on 50% of their paycheck?
2649	Weber	Shirley	44	BvL-PHidNXM	231	243	And so that's why this, as well as a few other items, are in there, because that's one of the major complaints I hear when I go out and do my budget presentations and who shows up are the elderly, the seniors who show up.
2650	Jackson	Hannah-Beth	100	FVQ4YG_BqFE	736	764	20,000 at least that found their way into the ocean into the coast off our shoreline. So, what can we do about this? Well, first, we can start by not re-inventing the wheel. In the wake of the Exxon-Valdez spill, a very effective program was created for Prince William Sound that enables local fishing vessels and crews to immediately respond to oil spills.
2651	Beall	Jim	92	C-wEOGkVqSc	36	68	Go out of the room, so we can hear testimony, because we have kind of a small room with a lot of people in it. So we're going to be respectful. And today we are having our first meeting. We have on the agenda several items. Three of the items are on the consent calendar. This is: SB 241, Senator Bates, item 3.  It's on the consent calendar.
2652	Gonzalez	Lorena	53	0uNprUHid34	1115	1138	So I want to thank you for bringing this forward. Having served in a capacity much like OCA's in the past it's amazing to me that cities and counties and districts that decide they want to outsource public services because of a claim of reducing costs somehow want to increase the costs for negotiating with their own employees.
2653	Frazier	Jim	114	Nk0Tcdx-e7s	1055	1095	Thank you so much. Any other? Mr. Palotey did you have something to say? So looks like we have no remaining questions. And I wanna thank the panel again for your informative information, it was really helpful today. To the members of the committee, as you can see, we have our work cut out for us. I think the Governor has told us that the challenge is 5.7 billion, and I think we need to get as close to that amount of money as we can. And I'm looking forward to working with each and every one of you to make that happen this year. And I'm confident we can get there. Because we have to go big or go home. This is the year. So thank you so very much for your attention, and we are adjourned.
2654	Cooley	Ken	45	CToLtc1eO8I	1197	1217	So that was actually a good line of inquiry on my part to understand what they're doing. And it just seemed to me, I've been having this conversation with my colleagues in another area where, what we know is that we have expertise in these public agencies which have been cultivated by the expenditure tax dollars overtime.
2655	Hueso	Ben	48	tINh4PHsxqM	931	944	This bill doesn't necessitate that one has to operate one one way or another, but there's flexibility. In allowing those companies that do operate as independent contractors to actually exist in California.
2656	Roth	Richard	106	Q0YUSKbr_v0	17	38	We need to move people from seeking routine medical care in emergency rooms and get them to clinics. And we need to make sure that those who need more intensive types of care certainly have the resources to do that. I'm not unmindful of the cost issue here but I think it's an important issue that we need to solve,
2657	Beall	Jim	92	D-fVk6CkUDE	920	932	Also, when I was a planner for the city of Santa Cruz, we did a seismic safety plan for the city to get property upgraded, and we didn't have an incentive.
2658	Gonzalez	Lorena	53	qjDm_sZ-lfo	473	495	However, it is still under the authority, I think we heard from the LA District Attorney's office, the City Attorney's offices, it's still subject to criminal litigation until or unless we can work out the role of the State Bar in that. I think that it's always going to not satisfy our desire to come down hard on these folks.
2659	Hernandez	Roger	37	eYvHQ6iO6CE	1732	1750	The gap which exists across our state in service areas means that transport times could range from minutes to hours, which could be the difference of life or death for a person. It is important that we, as a state, are prepared with an organized trauma system ready to give seamless and effective care of patients across county boundaries.
2660	Block	Marty	59	QT-me5fBwnI	685	699	As a result in our recommendations, you'll see that we are rejecting the Basic Skills Proposal. Not because we don't believe in the importance of this basic skills work, and again inviting members of the public to speak to that.
2661	Roth	Richard	106	k_l5daYZc00	291	316	So it seems to me, not to belabor this, So I'll be quick. Mister Chair. That if the Governor's proposal is a proposal that flies there needs to be a piece of it that is provided. Where you provide assistance to districts that really the have not districts. To be able to get into the game and swing the bat is my only comment. Thank you Mr. Chair.
2662	Hancock	Loni	98	vEySB-JPx9Q	475	489	Now we know, criminal justice research tells us this is not a good way to get reliable information, that you can't get out of machine name the names of people we're going to put in. That has now changed.
2663	Roth	Richard	106	Ty0_iZ3tnjo	404	447	Two, as a condition of receiving relief from the minimum statutory damage, under the provisions as proposed, a business must correct all violations at the facility, not just those noted in the CASp inspection reports. So, for example, if you hire a CASp, and you spend the money necessary to do so, and you take the time to facilitate the CASp inspection, and the CASp inspector provides you with a written report, and it lists ten violations that needed to be corrected, and you correct all ten, if someone then visits your facility, and there is an 11th violation that's not in the report that you have not corrected, under the current language, you lose the opportunity to secure the benefit of eliminating the minimum statutory damages in any litigation.
2664	Hill	Jerry	66	ZMZhi0vPE74	270	278	I just wanted to say thank you to the opposition for the -- I see the fishing lure I lost 40 years ago in the Mokelumne River, so thank you for having that here.
2665	De Leon	Kevin	102	pmq1wDNXXkw	984	1004	Therefore, when you actually, it's not a good feel, sort of oblis, oblage kinda like, we feel good because we're helping the poor. This actually makes sense because these are folks who are actually meeting higher amounts of CO2 in some cases because of the cars that they're driving.
2666	Hill	Jerry	66	mxsKkg9J8wc	1172	1193	I see. Very good. Thank you. Other witnesses in support? I seeing none, witnesses in opposition. Questions from the committee? Seeing or hearing none. Is there a motion? Senator Hernandez, a motion to move the bill to the Appropriations Committee. Would you like to close Assemblymember Frazier?
2667	Moorlach	John	4657	8_h1Rf31Czc	1187	1199	For the Senator, you, I think you answered my question, but it exempts state and local government buildings, and you said the state is covered through an Executive Order. Does that apply to county and city buildings as well, this Executive Order?
2668	Leno	Mark	60	MPEe2Ccro74	1584	1628	There are safeguards and safeguards added. And, we've had the opportunity to learn from the experience of the State of Oregon. And, by far those fears are realized. But, that didn't stop us from doing even more in this bill. I don't want to miss an opportunity to recognize that this is an idea not only whose time has come, but, an idea that has been worked out in this Legislature for well over a decade.
2669	Huff	Bob	105	j_gGP70jLkM	559	577	But in 2006, Reagan was inducted into California hall of fame. His statue is now in statuary hall in Congress thanks to action we took some years ago. It's what you all remember, our great Governor and President and please remember him tomorrow February 6th. Thank you.
2670	Leno	Mark	60	RuFiLUXgjss	927	951	Even the most brilliant attorneys in the land use counsel for good reason. So I appreciate the position that a defendant is in should this become law because there would be a suggestion to the jury that there is some guilt here and one needs to be presumed innocent
2671	Brown	Cheryl	13	yFQH5D8dVds	329	350	Thank you.  I know we want to move ahead on finishing this, but I wanted to just come back to the disabled veterans and the reason is because I've asked my staff to kind of go through and tell me what the issues with, the specific issues were, with the disabled vet that has been going to my office.
2672	Alejo	Luis	9	_skeu0yft7s	1785	1797	First of all, I just want to take an opportunity to also recognize these farm workers who came from Fresno, Modesto, and former farm workers who got on a bus or in a car and drove eight hours from Los Angeles to be here.
2673	Leno	Mark	60	svWS1LjAu9c	1639	1667	I think a good place to start might be to ask the Department of Finance if we could go back to page six of the LAO's paper. These are not insignificant shortcomings and I want you to have the opportunity to respond, to say you're working on it, you know, you think they are in place. Whatever, and we could take them point-by-point.
2674	Bigelow	Frank	91	-Nb5xJu_Rq4	1006	1030	Ms. Garcia, first of all, I'd like to applaud for what you're doing today. As the, probably the only member sitting here that's an EMT. Been a fireman for 40 years, and seen far too many accidents that I would love to forget and wipe from my memory banks of many horrific accidents. In particular the worst are those where children are effected.
2675	Quirk	Bill	23	AtEtvEwPM9c	494	516	We could do that if we had people who were gonna buy it and right now the difficulty is because it's never been scaled up the prices are high, but if we have a buyer, the state, things can be scaled up and at that point they become cheaper and they become available to a larger group.
2676	Gallagher	James	108	-OpN4Uo7BxE	839	850	So we're sort of saying that jurisdictions are guilty before they are proven innocent, and we are putting a burden on them to prove a negative that they don't have discriminatory practices.
2677	Bigelow	Frank	91	2b3SgDbb8jI	67	77	It has a do pass recommendation. Do you have any witnesses in support? Any in opposition? Any questions for members? Seeing known, I believe this is out on an A role call.
2678	Nazarian	Adrin	36	KzIfF7fCyGE	147	169	Currently, charter party carriers are required to register each of their vehicles and display an identifying symbol on those vehicles in order to receive an operating permit from the PUC. Similarly, to increase transparency, accountability and safety, AB 24 will require TNCs to comply with these same requirements.
2679	Patterson	Jim	119	QFffajW9pIQ	1625	1636	At that point, before filing its appeal or as a condition of filing of its appeal with the court, it would have to post the bond. Did I did I answer your question?
2680	Patterson	Jim	119	P6cBeme--dw	980	1001	Thank you Mr Speaker and members. I rise to oppose this bill and I want to at least visit the procedural question. I know that there has been a ruling with respect to the fact that it's appropriate here. Allow me to disagree.
2681	Bates	Pat	58	j_gGP70jLkM	878	895	Item three and four, Senator Fuller will be pass on file. Item five Senator Huff will be pass on file. Item six Senator Fuller will be pass on file. Item seven SCR13 Senator Jackson.
2682	Burke	Autumn	6	P6cBeme--dw	942	961	People should have choices. And like my colleague from Lakewood said, I think that that's the root of what this means. Life matters and what we all do here in this building prove that every day. What we do with our time truly matters on this earth.
2683	Hill	Jerry	66	ilwRLhZLtAc	1625	1648	Those individuals can continue to go about their business without suspension, if I understand it correctly. You don't generally suspend someone or put their license on hold or do something that gets them out of the field for that position during that period of time.
2684	Hertzberg	Robert	99	1-lHMg2FsZ4	748	758	the introduction he did is that we want to encourage people to come to California to buy it and take delivery here, cuz if they take delivery here there'll be collateral economic benefits to them showing up to California.
